"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"MXM00076843","FRANCISCO SARABIA, MX","2016-10-23","0.0","24.2",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-10-24","0.0","24.2",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-10-25","0.0","24.3",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-10-26","0.0","23.4",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-10-27","0.0","23.3",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-10-28","0.0","23.2",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-10-29","0.0","22.9",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-10-30","0.0","23.5",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-10-31","0.0","24.3",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-11-01","0.0","25.4",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-11-02","0.0","25.1",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-11-03","0.8","24.2",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-11-04","0.0","24.2",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-11-05","0.0","24.1",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-11-06","0.0","24.2",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-11-07","0.0","24.4",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-11-08","0.0","24.2",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-11-09","0.0","24.6",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-11-10","0.0","23.4",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-11-12","0.0","23.5",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-11-13","0.0","23.1",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-11-14","0.0","21.5",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-11-15","0.3","23.6",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-11-16","2.8","22.9",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-11-17","0.0","23.2",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-11-18","0.0","22.5",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-11-19","0.0","24.1","32.0","18.5"
"MXM00076843","FRANCISCO SARABIA, MX","2016-11-20","0.0","22.6",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-11-21","0.0","21.1",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-11-22","0.0","20.2",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-11-23","0.0","21.0",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-11-24","0.0","22.4","30.1","15.7"
"MXM00076843","FRANCISCO SARABIA, MX","2016-11-25","0.0","21.9",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-11-26","0.0","23.5","29.4","19.3"
"MXM00076843","FRANCISCO SARABIA, MX","2016-11-27","0.0","23.4",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-11-28","0.0","22.8",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-11-29","0.0","24.9",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-11-30","0.0","24.0",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-12-01","0.0","24.4","34.5","17.0"
"MXM00076843","FRANCISCO SARABIA, MX","2016-12-02","0.0","23.1",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-12-03","0.0","24.9",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-12-04","0.0","25.1",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-12-05","0.0","24.1",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-12-06","0.0","23.7",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-12-07","0.0","24.7","34.7","16.8"
"MXM00076843","FRANCISCO SARABIA, MX","2016-12-08","1.5","24.7",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-12-09","0.0","23.2",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-12-10","0.0","21.7",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-12-11","0.0","21.8",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-12-12","0.0","22.5",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-12-13","0.0","24.0",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-12-14","0.0","24.7",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-12-15","0.0","25.1",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-12-16","0.0","23.8",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-12-17","0.0","24.2",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-12-18","0.0","26.3",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-12-19","0.0","24.3","35.5","19.8"
"MXM00076843","FRANCISCO SARABIA, MX","2016-12-20","0.0","22.0","29.1","17.4"
"MXM00076843","FRANCISCO SARABIA, MX","2016-12-21","0.0","22.5","29.7","17.4"
"MXM00076843","FRANCISCO SARABIA, MX","2016-12-22","0.0","22.1",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-12-23","0.0","21.6",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-12-24","0.0","22.2",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-12-25","0.0","24.3",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-12-26","0.0","23.8",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-12-27","0.0","24.2",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-12-28","0.0","24.4",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-12-29","0.0","24.2",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-12-30","0.0","24.2",,
"MXM00076843","FRANCISCO SARABIA, MX","2016-12-31","0.0","23.7",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-01-02","0.0","23.3",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-01-03","0.0","23.9",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-01-04","0.0","23.2",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-01-05","0.0","23.3",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-01-06","0.0","24.6",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-01-07","0.0","23.7","36.1","17.2"
"MXM00076843","FRANCISCO SARABIA, MX","2017-01-08","1.8","20.8","28.0","17.0"
"MXM00076843","FRANCISCO SARABIA, MX","2017-01-09","0.0","18.8",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-01-10","0.0","18.1",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-01-11","0.0","19.9",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-01-12","0.0","21.3",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-01-13","0.0","22.0",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-01-14","0.0","22.2",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-01-15","0.0","22.7",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-01-16","0.0","23.1",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-01-17","0.0","24.6",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-01-18","0.0","24.9",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-01-19","0.0","25.4",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-01-20","0.0","25.2",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-01-21","0.0","24.3",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-01-22","0.0","25.4",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-01-23","0.0","24.8","34.7","17.6"
"MXM00076843","FRANCISCO SARABIA, MX","2017-01-24","0.0","21.6",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-01-25","0.0","23.4",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-01-26","0.0","23.4",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-01-27","0.0","23.6",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-01-28","0.0","23.6",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-01-29","0.0","21.1","30.9","18.3"
"MXM00076843","FRANCISCO SARABIA, MX","2017-01-30","0.0","19.2",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-01-31","0.0","19.2",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-02-01","0.0","21.9",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-02-02","0.0","22.9","34.8","14.0"
"MXM00076843","FRANCISCO SARABIA, MX","2017-02-03","0.0","23.1",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-02-04","0.0","23.6",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-02-05","0.0","24.3",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-02-06","0.0","25.4",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-02-07","0.0","25.8",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-02-08","0.0","27.0",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-02-09","0.0","26.4",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-02-10","0.0","25.3",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-02-11","0.0","25.3",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-02-12","0.0","25.1",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-02-13","0.0","24.5",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-02-14","0.0","24.8",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-02-15","0.0","24.5",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-02-16","0.0","24.7",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-02-17","0.0","24.1",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-02-18","0.0","25.3",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-02-19","0.0","25.6",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-02-20","0.0","25.4",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-02-21","0.0","24.8",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-02-22","0.0","23.0",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-02-23","0.0","23.4",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-02-24","0.0","25.8","37.2","13.8"
"MXM00076843","FRANCISCO SARABIA, MX","2017-02-25","0.0","25.7",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-02-26","0.0","25.9",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-02-27","0.0","27.1",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-02-28","0.0","27.3",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-03-01","0.0","27.3",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-03-02","0.0","27.8","38.6","19.7"
"MXM00076843","FRANCISCO SARABIA, MX","2017-03-03","0.0","27.2",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-03-04","0.0","25.4",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-03-05","0.0","25.1",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-03-06","0.0","25.6",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-03-07","0.0","26.3",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-03-08","0.0","26.5",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-03-09","0.0","26.0",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-03-10","0.0","25.2",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-03-11","0.0","26.4",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-03-12","0.0","27.2","36.4","20.5"
"MXM00076843","FRANCISCO SARABIA, MX","2017-03-13","0.0","26.2","34.9","22.8"
"MXM00076843","FRANCISCO SARABIA, MX","2017-03-14","0.0","24.7","32.0","21.0"
"MXM00076843","FRANCISCO SARABIA, MX","2017-03-15","0.0","23.7",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-03-16","0.0","23.5",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-03-17","0.0","23.9",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-03-18","0.0","24.6",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-03-19","0.0","24.5",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-03-20","0.0","23.9",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-03-21","0.0","24.1","31.8","16.5"
"MXM00076843","FRANCISCO SARABIA, MX","2017-03-22","0.0","25.1",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-03-23","0.0","25.5",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-03-24","0.0","25.9",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-03-25","0.0","27.2",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-03-26","0.0","27.5",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-03-27","0.0","28.6",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-03-28","0.0","28.6",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-03-29","0.0","28.9",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-03-30","0.0","28.1",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-03-31","0.0","28.8","37.8","21.0"
"MXM00076843","FRANCISCO SARABIA, MX","2017-04-01","0.0","28.6",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-04-02","0.0","28.6",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-04-03","0.0","27.4",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-04-04","0.0","28.8",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-04-05","0.0","29.8",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-04-06","0.0","27.8","40.9","22.6"
"MXM00076843","FRANCISCO SARABIA, MX","2017-04-07","1.0","24.8","31.3","21.0"
"MXM00076843","FRANCISCO SARABIA, MX","2017-04-08","0.0","25.4",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-04-09","0.0","26.7",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-04-10","0.0","27.9",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-04-11","0.0","27.6",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-04-12","0.0","27.2",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-04-13","0.0","26.2",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-04-14","0.0","26.5",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-04-15","0.0","27.2",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-04-16","0.0","27.7",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-04-17","0.0","24.7",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-04-18","0.0","22.6",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-04-19","4.8","23.3",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-04-20","0.0","24.7","36.4","18.5"
"MXM00076843","FRANCISCO SARABIA, MX","2017-04-21","0.0","24.9",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-04-22","0.0","27.5",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-04-23","0.0","27.3","37.7","20.8"
"MXM00076843","FRANCISCO SARABIA, MX","2017-04-24","0.0","26.3",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-04-25","0.0","27.4",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-04-26","0.0","28.4",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-04-27","0.0","28.7",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-04-28","0.0","29.3",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-04-29","0.0","29.8",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-04-30","0.0","31.2","39.2","22.3"
"MXM00076843","FRANCISCO SARABIA, MX","2017-05-01","8.4","28.2",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-05-02","0.0","28.3",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-05-03","0.0","29.7",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-05-04","0.0","29.5",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-05-05","1.0","24.3",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-05-06","0.0","24.0",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-05-07","0.0","26.0",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-05-08","0.0","28.1","37.4","19.0"
"MXM00076843","FRANCISCO SARABIA, MX","2017-05-09","0.0","28.2","38.3","20.7"
"MXM00076843","FRANCISCO SARABIA, MX","2017-05-10","0.0","28.2",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-05-11","0.3","27.4","35.5","23.1"
"MXM00076843","FRANCISCO SARABIA, MX","2017-05-12","0.0","28.5",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-05-13","20.3","27.0",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-05-14",,"25.2",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-05-15","1.0","28.3",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-05-16","0.0","29.5","38.0","22.1"
"MXM00076843","FRANCISCO SARABIA, MX","2017-05-17","0.0","29.9",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-05-18","0.0","29.8",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-05-19","0.0","31.0",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-05-20","0.0","30.6",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-05-21","1.0","30.1",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-05-22","0.0","28.3",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-05-23","0.3","28.9",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-05-24","0.0","27.6",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-05-25","0.0","25.2",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-05-26","22.6","25.8",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-05-27","21.3","25.2",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-05-28","0.0","23.9",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-05-29","44.7","23.3","29.2","20.8"
"MXM00076843","FRANCISCO SARABIA, MX","2017-05-30","0.0","24.0",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-05-31","0.0","25.9",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-06-01","24.4","24.3",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-06-02","22.1","24.4",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-06-03","1.0","26.6",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-06-04","0.0","27.2",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-06-05","0.0","26.7","35.4","23.0"
"MXM00076843","FRANCISCO SARABIA, MX","2017-06-06","0.0","27.5",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-06-07","0.0","27.6",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-06-08","10.4","24.3",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-06-09","0.0","26.1",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-06-10","0.0","26.2",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-06-11","0.0","25.9",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-06-12","4.8","25.1",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-06-13","2.3","24.2",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-06-14","12.4","24.0",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-06-15","0.0","24.1",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-06-16","2.8","24.4",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-06-17","0.3","25.0","32.0","21.9"
"MXM00076843","FRANCISCO SARABIA, MX","2017-06-18","20.3","25.3",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-06-19","0.0","25.8",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-06-20","0.0","25.3",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-06-21","0.8","25.6",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-06-22","0.5","25.2","33.6","20.6"
"MXM00076843","FRANCISCO SARABIA, MX","2017-06-23","16.0","24.7",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-06-24","36.6","23.2",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-06-25","0.3","24.7",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-06-26","0.5","25.9",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-06-27","0.5","25.9",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-06-28","9.4","24.0",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-06-29","0.3","26.6","33.0","20.2"
"MXM00076843","FRANCISCO SARABIA, MX","2017-06-30",,"23.6",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-07-01","0.0","25.8",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-07-02","0.0","25.9",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-07-03","3.8","24.2",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-07-04","0.0","25.7",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-07-05","0.3","25.8",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-07-06","34.3","24.4",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-07-07","3.0","24.9",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-07-08","6.4","25.2",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-07-09","0.3","25.9",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-07-10","24.4","25.6",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-07-11","10.7","26.1",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-07-12","1.0","26.1",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-07-13","36.6","25.3",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-07-14","0.5","25.1",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-07-15","65.8","22.7",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-07-16","2.0","24.9",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-07-17","40.1","24.8","32.3","19.6"
"MXM00076843","FRANCISCO SARABIA, MX","2017-07-18","0.0","26.1",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-07-19","0.0","27.1",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-07-20","0.0","26.8",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-07-21","0.0","27.3",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-07-22","0.0","27.3",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-07-23","0.0","26.2",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-07-24","0.0","27.6",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-07-25","1.3","27.1",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-07-26","0.0","27.5",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-07-27","2.3","26.3",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-07-28","1.8","26.4",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-07-29","39.9","25.6",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-07-30","2.0","26.4",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-07-31","0.8","27.4",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-08-01","46.5","26.2",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-08-02","0.3","26.3",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-08-03","1.8","25.5",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-08-04","0.0","26.5",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-08-05","0.0","27.5","34.4","20.4"
"MXM00076843","FRANCISCO SARABIA, MX","2017-08-06","0.0","27.6",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-08-07","0.0","28.4",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-08-08","6.6","25.8",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-08-09","5.1","24.9",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-08-10","0.0","25.5",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-08-11","0.0","26.3","34.0","20.6"
"MXM00076843","FRANCISCO SARABIA, MX","2017-08-12","2.8","25.7",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-08-13","0.0","26.3",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-08-14","0.5","26.6","33.4","20.3"
"MXM00076843","FRANCISCO SARABIA, MX","2017-08-15","0.3","25.2","33.3","22.0"
"MXM00076843","FRANCISCO SARABIA, MX","2017-08-16","14.2","24.4",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-08-17","0.0","27.4","34.5","20.2"
"MXM00076843","FRANCISCO SARABIA, MX","2017-08-18","1.5","25.5",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-08-19","0.0","25.7",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-08-20","0.0","26.4",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-08-21","0.3","26.8","33.0","21.3"
"MXM00076843","FRANCISCO SARABIA, MX","2017-08-22","0.5","26.4",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-08-23","0.0","25.6","34.0","20.9"
"MXM00076843","FRANCISCO SARABIA, MX","2017-08-24","0.0","25.5","34.2","20.9"
"MXM00076843","FRANCISCO SARABIA, MX","2017-08-25","11.2","25.8",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-08-26","55.9","24.6",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-08-27",,"27.0",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-08-28","0.0","26.6",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-08-29","0.0","25.5",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-08-30","18.8","25.0","33.0","20.2"
"MXM00076843","FRANCISCO SARABIA, MX","2017-08-31","1.3","25.7","32.1","20.2"
"MXM00076843","FRANCISCO SARABIA, MX","2017-09-01","14.2","24.5",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-09-02","0.8","24.9","32.1","21.5"
"MXM00076843","FRANCISCO SARABIA, MX","2017-09-03","0.5","25.2",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-09-04","0.5","25.1",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-09-05","2.3","26.3","33.2","21.0"
"MXM00076843","FRANCISCO SARABIA, MX","2017-09-06","0.0","25.5",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-09-07","15.2","25.3",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-09-08",,"26.6","32.8","21.5"
"MXM00076843","FRANCISCO SARABIA, MX","2017-09-09","5.8","25.5",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-09-10","0.0","25.8",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-09-11",,"24.9","32.0","21.2"
"MXM00076843","FRANCISCO SARABIA, MX","2017-09-12","0.0","24.3",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-09-13","0.0","25.4",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-09-14","5.8","26.2","33.2","19.3"
"MXM00076843","FRANCISCO SARABIA, MX","2017-09-15","14.5","24.9",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-09-16","1.0","27.4","33.8","21.4"
"MXM00076843","FRANCISCO SARABIA, MX","2017-09-17","0.0","27.6",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-09-18","2.3","26.6",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-09-19","8.1","26.1",,
"MXM00076843","FRANCISCO SARABIA, MX","2017-09-20","2.3","25.4","31.0","21.8"
